201903_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215967_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
221017_s_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
213936_x_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
208046_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
206429_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
216817_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
206595_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
219325_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211496_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
214719_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208135_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
213376_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204320_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
216410_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
207400_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
204470_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206533_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
215175_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
219271_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
207921_x_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
203020_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
215109_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201867_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32699_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
202757_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
216273_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
210691_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207180_s_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
221336_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
216159_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212241_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
203096_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
209729_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
218520_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
207362_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
201845_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206073_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214998_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207976_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
204474_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
202859_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207698_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
207372_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
207497_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
221903_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209546_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215403_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
206239_s_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
211890_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
222238_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
221007_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
205222_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211984_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
204170_s_at	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
210750_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
202127_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
219513_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
211186_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
205582_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
212137_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
209763_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
209713_s_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
202285_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206449_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
211452_x_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
211057_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
205974_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
204086_at	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
206591_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
220187_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
217122_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216135_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
204872_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
204538_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
204554_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
211481_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
201773_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208918_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
205280_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
207459_x_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
214824_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
212037_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
217992_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
215660_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
208465_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
203036_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
211502_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201609_x_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
215151_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
200757_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209183_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
212167_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
208297_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
220525_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
218743_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
204772_s_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
209071_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
213185_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
208002_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
204314_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
207301_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
205428_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
212927_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
201227_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
215856_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
200006_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
206049_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211939_x_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
210964_s_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213326_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
210602_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214721_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
217634_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
203193_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215650_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
209474_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
215716_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
220523_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
217622_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212398_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
210632_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222167_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207552_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
211749_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
210912_x_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213090_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
220633_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
222177_s_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
205430_at	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
213102_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
203151_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
219243_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
218975_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
211554_s_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
201623_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
220923_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
208938_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
213681_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
221474_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
201245_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
201417_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
218524_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
212021_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
202039_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
214510_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201205_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
216697_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
222378_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
217190_x_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
206945_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
208228_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
204198_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
216111_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
221246_x_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
211085_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
91826_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212189_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206951_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216083_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
216903_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212844_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
221066_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
208168_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
221619_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
216462_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203030_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
214150_x_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
206893_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
202815_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
201413_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217680_x_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212314_at	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
202707_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213460_x_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
208607_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
203584_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
221593_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
211053_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
222085_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
217266_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
218104_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
220289_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211874_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
216131_at	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
201743_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
201765_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
200008_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
215540_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
207664_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
210574_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215327_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
207794_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
201351_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
213954_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
202511_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
206897_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
218188_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
207234_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
207971_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
220479_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
214380_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
214518_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213791_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
31837_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
204266_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
43511_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201559_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
207137_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
221953_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
203167_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
201125_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
216510_x_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
203048_s_at	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
203902_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
221356_x_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
219953_s_at	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
218100_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
210738_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
207214_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
213162_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213205_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211004_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
214930_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
39318_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
217630_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
212406_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
211256_x_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215654_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
218683_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
200707_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
217626_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
205402_x_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
201835_s_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
213510_x_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
209555_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
202833_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
221346_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
214356_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
218318_s_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
210717_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
219499_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
219013_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
205440_s_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214651_s_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
205258_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
204138_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
212792_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200709_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215105_at	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
207746_at	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
213605_s_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
204090_at	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
204560_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
200703_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
221735_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207960_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217526_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
210385_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
206307_s_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
213118_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
208344_x_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209049_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215085_x_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
214619_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
219145_at	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216053_x_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
206955_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
207487_at	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
205268_s_at	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
218977_s_at	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
207009_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
212648_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
216687_x_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
201107_s_at	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211470_s_at	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216045_at	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
207588_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
216079_at	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
