BRD4	1
BRD2	1
BRD3	1
DOLPP1	1
DNAJA1	1
PTPN13	1
GALR3	1
CSF2RB	1
CSF2RA	1
C16orf71	1
SEH1L	1
MRPL22	1
LRFN4	1
GAB2	1
GAB3	1
LOC100506844	1
GAB1	1
C2orf81	1
C2orf82	1
ZNF853	1
NPTX1	1
ZNF850	1
KIRREL3-AS2	1
NDRG4	1
ZSCAN2	1
SRSF4	1
SRSF7	1
CHD1L	1
SRSF3	1
SRSF2	1
DNAJB13	1
RAPH1	1
VIL1	1
MSMB	1
RNF139	1
GID4	1
CISD3	1
LINC00623	1
VILL	1
LPAR2	1
HAPLN4	1
ZNF589	1
ASUN	1
LINC00626	1
PSD	1
CAMKK1	1
NPTXR	1
ARHGAP5-AS1	1
MYO1D	1
MYO1C	1
MYO1B	1
CHMP5	1
DENND6A	1
OR52N4	1
PGBD5	1
OR52N1	1
SULT6B1	1
LY6G6C	1
HOXA13	1
PPAPDC1B	1
LY6G6F	1
PPIAL4A	1
KRTAP19-3	1
FAM160B1	1
NUBP2	1
TSSK6	1
TSSK4	1
ZNF326	1
TSSK3	1
FAM214A	1
FAM214B	1
SRY	1
LGALS4	1
AKIRIN2	1
EIF2AK2	1
HN1	1
MIR181B2	1
FAM136A	1
ASAP1	1
ASAP3	1
PLAUR	1
FLJ34208	1
LRRC27	1
LRRC25	1
LRRC24	1
LRRC23	1
SEMA6D	1
GCNT2	1
C14orf132	1
LPCAT2	1
LPCAT1	1
PIGG	1
TBC1D3	1
PIGL	1
PIGO	1
PIGQ	1
PIGR	1
TMEM194B	1
PIGU	1
PIGX	1
PIGY	1
ANKLE1	1
CSNK1G2	1
TAX1BP3	1
ALPP	1
RHPN1	1
SRRM1	1
BBIP1	1
SRRM2	1
CCDC175	1
CCDC176	1
CCDC177	1
PDK2	1
COL4A3BP	1
LNPEP	1
ALPI	1
SEC61A2	1
ALPL	1
PTGS2	1
DDHD2	1
CKAP2	1
LOC284080	1
PUF60	1
ZFAND4	1
ZFAND3	1
SUPT3H	1
PLVAP	1
SLC39A13	1
LOC100507410	1
SLC39A14	1
MIR4518	1
CTAGE11P	1
NTRK1	1
NTRK2	1
NTRK3	1
ARHGAP23	1
ARHGAP21	1
ARHGAP27	1
ARHGAP26	1
SAP18	1
EVI5	1
LOC150197	1
DDIT3	1
MICALCL	1
FAM76A	1
ATG2B	1
GPR3	1
BMP4	1
BMP1	1
DR1	1
C1orf35	1
GOLGA8S	1
SWT1	1
TERF2	1
DNAJC19	1
GOLGA8A	1
GOLGA8B	1
RASSF1	1
PTOV1	1
CT45A3	1
CT45A2	1
CT45A4	1
RASSF7	1
VMO1	1
RSAD1	1
ATP5C1	1
CHD3	1
MIR639	1
CHD4	1
MRP63	1
CHD8	1
MIR636	1
GATA3-AS1	1
LINC00324	1
TTC4	1
IGBP1P1	1
C3orf52	1
TTC9	1
DYNC1LI1	1
ETHE1	1
MPG	1
PRDM14	1
PRDM11	1
SLC22A31	1
AVP	1
POLRMT	1
SGSM3	1
SPC24	1
MCPH1	1
GRASP	1
C4orf32	1
SRD5A1	1
AKAP17A	1
FAM49B	1
ZFP36L2	1
GGA3	1
C15orf40	1
C10orf95	1
MIR545	1
PKD2	1
PKD1	1
LOC100287225	1
SPRYD3	1
PRKACA	1
PSMB8	1
PSMB7	1
PSMB6	1
PSMB5	1
ARTN	1
PSMB3	1
NCALD	1
ZNF136	1
PFKFB2	1
HDHD1	1
TMA7	1
HDHD3	1
TALDO1	1
RMI2	1
CORO7	1
SNORD22	1
SNORD26	1
KCNK5	1
KCNK7	1
MLH3	1
KCNK1	1
MLH1	1
PTGFRN	1
C9orf142	1
VPS13D	1
ACOT13	1
VPS13A	1
VPS13C	1
VPS13B	1
MIR4725	1
KIAA0556	1
NUP160	1
ELTD1	1
TMEM164	1
EVI2A	1
EVI2B	1
MIR541	1
NICN1	1
SMIM11	1
PLBD2	1
GNA14	1
GRIN2A	1
GRIN2D	1
GNA11	1
IL3RA	1
SH2B3	1
TAP1	1
TAP2	1
IL6ST	1
PPIP5K2	1
OGDH	1
ACTG2	1
C11orf34	1
BRWD1-IT2	1
C11orf30	1
SEMG2	1
LOC284276	1
RPL13AP20	1
LOC100289511	1
TAS2R19	1
TAS2R14	1
TAS2R10	1
MACROD1	1
FSD2	1
AKAP5	1
AKAP7	1
DBNL	1
AKAP3	1
ZNF833P	1
TPI1	1
LOC284412	1
PSTK	1
NFU1	1
RRP1B	1
LOC730183	1
LOC100130015	1
PMFBP1	1
INTS1	1
OVGP1	1
CWC25	1
LTC4S	1
VSX1	1
H3F3A	1
VSX2	1
CCL20	1
CCL24	1
CCL27	1
CCL26	1
ALPK1	1
ALPK3	1
MAU2	1
C8orf47	1
C8orf46	1
C8orf44	1
PHRF1	1
TP53I3	1
CUX1	1
CYSTM1	1
DNAJC8	1
CSNK1A1	1
DNAJC4	1
CAMSAP3	1
DNAJC7	1
DNAJC1	1
DNAJC3	1
RRP12	1
SLC18A2	1
GOSR1	1
STRC	1
RALBP1	1
MAP3K6	1
SPOPL	1
ZNF831	1
ZNF830	1
SNORA68	1
SNORA69	1
SNORA65	1
SNORA62	1
LRIF1	1
IPO13	1
ATOH7	1
INTS4	1
CD200R1	1
RNF150	1
ATOH8	1
CTF1	1
TBPL1	1
LDLR	1
IFITM4P	1
TRIM8	1
IL2RA	1
ZFYVE21	1
ZFYVE20	1
RAB33A	1
TPCN1	1
IL2RG	1
SLC17A5	1
ZFYVE28	1
TAS2R3	1
SLC17A2	1
UBFD1	1
SETDB2	1
C16orf52	1
PDDC1	1
AP5B1	1
FMO3	1
ERC1	1
BAD	1
ZNF205	1
SLC37A3	1
CDK18	1
SLC37A1	1
TOB1	1
PMPCB	1
SLC37A4	1
CDK12	1
CDK13	1
CDK10	1
TMEM255A	1
ST5	1
ST7	1
NOS1AP	1
STH	1
ZNF302	1
BFSP1	1
P2RY8	1
P2RY2	1
MMP24	1
P2RY1	1
MTERFD2	1
MTERFD1	1
HOXB13	1
RPL15	1
LOC100507433	1
RND1	1
RND2	1
NCL	1
CTNNBIP1	1
PPP3CB	1
PPP3CC	1
TCAIM	1
LRRC43	1
MMP23B	1
LRRC47	1
LOC284648	1
B3GNT4	1
B3GNT7	1
FNDC8	1
B3GNT1	1
B3GNT2	1
FNDC4	1
FNDC5	1
FAM133CP	1
PWWP2A	1
TEX28	1
DAAM1	1
HLA-DRB6	1
HLA-DRB5	1
CCDC151	1
CCDC154	1
CCDC155	1
WRAP73	1
TUFT1	1
SOCS2-AS1	1
LRRC4B	1
MTCH2	1
SYT3	1
SYT6	1
SYT7	1
RHO	1
LOC285847	1
FUBP1	1
LOC100133331	1
COLQ	1
SCHIP1	1
CEP104	1
CTBP1-AS1	1
YJEFN3	1
GNAI2	1
NES	1
CNTROB	1
TEX21P	1
OXT	1
DUPD1	1
C1orf52	1
C1orf50	1
MANSC1	1
LOC100129250	1
GPR141	1
EME1	1
FCF1	1
ATP6V0A1	1
GUCA1A	1
GUCA1B	1
KRT75	1
KRT77	1
KRT76	1
SMCR7L	1
EMD	1
C17orf107	1
C17orf104	1
KRT79	1
KRT78	1
LOC100289230	1
BRIP1	1
ZSWIM8-AS1	1
LOC283038	1
TTC25	1
DOT1L	1
PATL2	1
CARS	1
PODXL2	1
ENO1	1
ENO2	1
ENO3	1
MIR3180-5	1
AGPAT4-IT1	1
FAXC	1
LLGL1	1
SLC22A17	1
ACOX1	1
SLC22A12	1
SLC22A13	1
SLC22A11	1
NSMCE1	1
NSMCE2	1
CFD	1
OBSCN	1
PTK7	1
RABGAP1	1
PRKAA1	1
GAL3ST1	1
SORBS3	1
GAL3ST2	1
IL18RAP	1
ARHGDIG	1
C3orf35	1
NANP	1
USH1G	1
MIR877	1
MIR875	1
TANC2	1
C15orf62	1
C15orf60	1
EBF4	1
HBA1	1
FFAR3	1
LMNA	1
FFAR1	1
ENDOV	1
MDP1	1
DDX21	1
SPG11	1
DDX28	1
ZNF92	1
ZNF93	1
SAC3D1	1
FBXO18	1
FKBP15	1
UBE2J2	1
FKBP11	1
TBX21	1
FBXO10	1
FAM3C	1
RAET1L	1
SFTA3	1
NACA2	1
SNORD48	1
PROX1	1
CNGB1	1
TRUB1	1
SNORD41	1
FAM153C	1
PARD6B	1
PLA2G6	1
SNORD92	1
ATPAF2	1
CCDC77	1
ATPAF1	1
KRTAP1-4	1
KRTAP1-5	1
CCDC70	1
MIR4748	1
FPR3	1
OR2G6	1
NACAD	1
TMEM105	1
SMPDL3B	1
GHITM	1
LOC100127888	1
TRANK1	1
CSHL1	1
SPEN	1
ZCWPW1	1
SPEG	1
MANEAL	1
STOML2	1
FBLIM1	1
TIMM8B	1
NT5C	1
NT5E	1
LGALS9B	1
NKAIN1	1
MAP1A	1
MAP1B	1
LBX2	1
LOC151475	1
CCM2	1
LINC00593	1
LINC00592	1
MAP1S	1
IMMP1L	1
SPICE1	1
FRMD6	1
DSCR9	1
DSCR8	1
GNAS	1
GNAZ	1
GNAL	1
HLTF	1
AGFG2	1
CYP26C1	1
DPF2	1
DPF3	1
RPL18A	1
MR1	1
KRT3	1
KRT2	1
KRT7	1
CRYGN	1
KRT4	1
CRYGB	1
KRT8	1
CRYGD	1
RRNAD1	1
VPS41	1
ECT2L	1
DAG1	1
TAS2R30	1
TAS2R31	1
NMNAT1	1
EPB41L5	1
ACSS2	1
ACSS1	1
PLEKHM1	1
PLEKHM2	1
PLEKHM3	1
VPS4A	1
GMEB1	1
SLC43A2	1
SETD5-AS1	1
VHL	1
WNT3	1
LRRN4	1
WNT6	1
LOC100506388	1
PPP1R15A	1
TREML1	1
GPAA1	1
PALB2	1
SNORA46	1
SNORA47	1
SNORA44	1
ST8SIA4	1
SNORA40	1
SPDYE5	1
SPDYE6	1
ROGDI	1
SPDYE3	1
ST8SIA2	1
INSR	1
HIST2H2BF	1
ZNF812	1
SPTBN4	1
ZNF816	1
KLF13	1
ARPC4-TTLL3	1
KLF17	1
TFAP2E	1
MCCD1	1
PCNA	1
SLC44A2	1
SLC44A4	1
ZBTB7C	1
PCNT	1
CD99P1	1
HOXA-AS3	1
RPA4	1
DNPH1	1
RPA1	1
RPA3	1
CXorf40B	1
NDUFS3	1
NDUFS5	1
NDUFS8	1
COQ4	1
COQ7	1
COQ3	1
LOC100506801	1
HBM	1
ZRANB1	1
FAM132A	1
PCDHGB3	1
PCDHGB1	1
BOK	1
PCDHGB7	1
PCDHGB6	1
PCDHGB5	1
HBZ	1
RREB1	1
DENND2C	1
DENND2A	1
PPT1	1
GAGE5	1
GAGE4	1
WHSC1L1	1
RBM12B-AS1	1
GPR101	1
LOC145474	1
TP53AIP1	1
GPR107	1
BRICD5	1
PIANP	1
SAFB	1
GRXCR1	1
ZNF367	1
KCTD20	1
LOC399753	1
TRNP1	1
H2AFV	1
LOC202181	1
ALS2CR11	1
UBOX5-AS1	1
H2AFX	1
RNF8	1
RNF7	1
RNF4	1
RNF5	1
H2AFJ	1
GSTA4	1
PPP1R21	1
CLTB	1
TMEM59L	1
DPEP1	1
ADRBK2	1
C7orf31	1
PCOLCE	1
FAS-AS1	1
OR6V1	1
KIAA1430	1
MIR517C	1
MAP7D1	1
LOC100129480	1
BAIAP2	1
ACTR3	1
ACTR2	1
CLUAP1	1
GPANK1	1
WBSCR27	1
GNRHR	1
PDE3B	1
HYDIN	1
GBX1	1
CNR2	1
GNL3L	1
GP1BA	1
GP1BB	1
MIR3682	1
GTDC2	1
LOC606724	1
C19orf81	1
HHEX	1
H2BFWT	1
TGS1	1
C1orf74	1
ANKS1A	1
IDUA	1
SPERT	1
LINC00102	1
ACTRT3	1
TINF2	1
PITPNM1	1
PITPNM2	1
ZNF596	1
ADAM17	1
CEBPA-AS1	1
CPNE9	1
MEPE	1
TYW1	1
HAGH	1
CPNE1	1
RAB4B-EGLN2	1
GDEP	1
PYCARD	1
PTPRB	1
LOC729609	1
AAK1	1
FAM101B	1
SNRPC	1
SNRPG	1
SHANK1	1
SNRPE	1
ADAM1A	1
FAM170B-AS1	1
RGS9BP	1
PLAC8L1	1
UCP2	1
LIMS3L	1
ZDHHC14	1
ZDHHC16	1
ZDHHC12	1
PRKAG1	1
PRKAG2	1
ZDHHC19	1
ZDHHC18	1
PCSK4	1
PCSK5	1
HIPK1	1
HIPK4	1
LEMD1	1
FENDRR	1
NCAN	1
NAPG	1
C3orf14	1
LARP1	1
SRG7	1
ISM1	1
DDX49	1
COL15A1	1
TC2N	1
DDX41	1
TMEM45A	1
DDX43	1
DDX42	1
LOC401321	1
LOC401320	1
DDX47	1
DDX46	1
ZGPAT	1
ATMIN	1
ELAVL1	1
ELAVL3	1
CDKN1B	1
LSM14A	1
UBE2D2	1
UBE2D3	1
SNORD65	1
MLL2	1
TARS2	1
MLL4	1
SNORD69	1
SAP130	1
APOD	1
APOE	1
APOM	1
NDUFV2	1
APOH	1
FAM151A	1
FOXJ1	1
FOXJ2	1
CCDC54	1
SNORD91A	1
TMEM129	1
TMEM128	1
MIR4764	1
MIR219-1	1
VPRBP	1
PREPL	1
SULT4A1	1
CABP5	1
CABP4	1
CABP2	1
SLC35B1	1
USE1	1
CNRIP1	1
ATP5L2	1
MBOAT2	1
MBOAT1	1
SH3BP5-AS1	1
SPSB3	1
SPSB2	1
HINT2	1
HINT3	1
SLC25A51	1
UNC79	1
CDC34	1
CDC37	1
OR2A1	1
ALAS2	1
RTN4R	1
S100A9	1
S100A8	1
OR2A7	1
S100A5	1
S100A4	1
PTTG2	1
S100A6	1
S100A1	1
S100A3	1
LONRF2	1
TCFL5	1
EIF5	1
CDCA7L	1
MIR520D	1
C20orf203	1
C20orf202	1
C20orf201	1
SPIN2B	1
LINC00266-1	1
MORC2	1
ARL2-SNX15	1
CYP27A1	1
CCDC42B	1
VPS25	1
ATP13A1	1
VPS28	1
DYNC1I2	1
SKA1	1
RAI1	1
GRID2IP	1
PRKRA	1
FAM197Y2	1
CBWD6	1
C1orf110	1
CBWD3	1
C1orf116	1
C1orf114	1
ADAT3	1
LGALS3BP	1
TTBK2	1
E2F3	1
E2F2	1
ZNFX1	1
C6orf89	1
MAGEF1	1
ACBD7	1
PPP1R13B	1
ACBD5	1
LOC100996455	1
SNORA23	1
BRI3BP	1
TUSC2	1
SNORA28	1
SNORA29	1
IZUMO1	1
EPHX4	1
WNT10A	1
WNT10B	1
FAM168A	1
LOC100129046	1
IL36A	1
URB2	1
URB1	1
IL36B	1
IL36G	1
IFITM3	1
IFITM2	1
IFITM1	1
HPCAL1	1
LIPE	1
HPCAL4	1
RIMBP3C	1
GAGE2D	1
LIPH	1
DFFA	1
GAGE2B	1
GAGE2C	1
REV3L	1
SEC24A	1
SEC24C	1
SEC24B	1
LOC100131096	1
LOC100131094	1
CSMD2	1
C16orf96	1
MRPL41	1
C16orf92	1
C16orf93	1
HGFAC	1
C16orf91	1
TRIP6	1
MRPL48	1
ZNF699	1
SNORD115-6	1
POM121C	1
LOC100271702	1
RILP	1
ITGB2-AS1	1
ARFGAP3	1
LAMB2	1
ATP7A	1
COPZ1	1
NEK4	1
RUVBL1	1
GPR162	1
SNORD58C	1
DHPS	1
SHF	1
COX7A1	1
CCDC8	1
PHEX	1
MIR938	1
MTHFD2	1
TBP	1
MIR550A3	1
NSD1	1
PITPNA-AS1	1
PGAM1P5	1
NUDCD1	1
OR1D5	1
PRPF8	1
IFI27L2	1
OR1D2	1
GMNN	1
ADSL	1
SAMD4B	1
MPLKIP	1
SLX4	1
AZI2	1
AZI1	1
LOC646498	1
ZNF346	1
ZNF345	1
ZNF438	1
LOC100288637	1
EPYC	1
NUDT13	1
DLL3	1
NUDT17	1
FRMD6-AS1	1
NUDT18	1
FRMD6-AS2	1
TM6SF1	1
TM6SF2	1
IFI6	1
RTCA	1
STX5	1
ACTL8	1
STX7	1
LOC646278	1
SLC4A11	1
LOC400680	1
STAB1	1
LOC400684	1
TP73-AS1	1
KIAA0232	1
LGI4	1
TRMT2A	1
ECE1	1
TRMT2B	1
DRG2	1
ARHGAP40	1
LOC100506776	1
PHACTR2	1
PCBP1-AS1	1
AURKB	1
LOC494127	1
SPTY2D1-AS1	1
TXLNG	1
CDC42EP2	1
CDC42EP1	1
CD27-AS1	1
TCP11	1
TBKBP1	1
WFIKKN2	1
ABI2	1
ABI3	1
ABI1	1
LINC00162	1
NKTR	1
KRT39	1
CACNA1G-AS1	1
ACADVL	1
RAB4B	1
NCR3LG1	1
KRT32	1
KRT35	1
KRT37	1
KRT36	1
LOC148413	1
CHN1	1
IL27	1
MIR653	1
KIF2A	1
MIR656	1
KIF2B	1
ATP6AP1	1
CLINT1	1
FLJ35390	1
BRCA1	1
PRY2	1
ARIH2OS	1
ACOT7	1
ACOT4	1
H2BFM	1
ADCY5	1
ADCY2	1
LOC100130776	1
ADCY9	1
KIF22	1
RAB42	1
MIR3155A	1
IL21R-AS1	1
FAM208A	1
FAM208B	1
PTPLAD2	1
C12orf4	1
XRCC1	1
XRCC2	1
PITPNA	1
XRCC6	1
SMURF1	1
SMURF2	1
MEIS3	1
MEIS2	1
TFRC	1
TFR2	1
ESPNL	1
USP32P2	1
RSL1D1	1
PAPD4	1
DDX60	1
AMN1	1
IL13RA1	1
LMNB1	1
LRBA	1
MRPS28	1
MRPS26	1
MRPS27	1
MRPS25	1
MRPS21	1
LCMT2	1
KCNA6	1
KCNA2	1
OPTN	1
MIR1470	1
ZHX2	1
JMJD8	1
ZHX1	1
TSACC	1
CCDC38	1
SLFN14	1
CCDC30	1
FOXD2	1
SLFN11	1
SLFN13	1
APPL1	1
PLA2G2C	1
PLA2G2E	1
MEMO1	1
GOT1	1
COX7B	1
AATK-AS1	1
CYFIP2	1
NS3BP	1
MPRIP	1
KGFLP2	1
GUSBP3	1
C11orf96	1
C11orf95	1
GUSBP9	1
CHORDC1	1
MLLT6	1
UVRAG	1
WDR37	1
MLLT3	1
PHOSPHO2	1
GLT8D1	1
SYNJ2	1
OR2T10	1
WDR31	1
PDZK1	1
ZNHIT2	1
RPS15AP10	1
MRGPRD	1
MRGPRF	1
GTPBP4	1
GTPBP6	1
GTPBP1	1
GTPBP3	1
NFATC2IP	1
GTPBP8	1
LINC00457	1
BCL9	1
BCL3	1
BLID	1
PLK1	1
PLK2	1
PLK5	1
LRFN3	1
LYRM2	1
LYRM7	1
LYRM5	1
FAAH2	1
KLHL21	1
NKX2-4	1
ART4	1
OAS3	1
OAS2	1
TTYH3	1
SPAG11B	1
CCIN	1
SERPINB9	1
SERPINB8	1
CSNK1G1	1
SERPINB1	1
SERPINB2	1
SERPINB6	1
PCGF1	1
PCGF3	1
PCGF5	1
PCGF6	1
LOC613038	1
C6orf62	1
NFS1	1
C22orf42	1
EXD3	1
EXD2	1
CCDC82	1
ELP6	1
ELP5	1
ELP4	1
ASPHD1	1
GAS2	1
LINC00851	1
DPPA3	1
DEK	1
CCDC84	1
KLHDC3	1
LRP5L	1
UBAP2	1
UBAP1	1
POLL	1
DHRS4-AS1	1
RNASET2	1
ASXL2	1
TRIM50	1
ZNF252P-AS1	1
PAR4	1
NEUROG3	1
GBA2	1
ZBTB32	1
ZBTB34	1
ZBTB37	1
SMC1A	1
KLHL31	1
COL18A1-AS2	1
COL18A1-AS1	1
SGTB	1
RPS6KA2-IT1	1
TRIM47	1
GBAS	1
TRIM42	1
PEX3	1
PEX5	1
PEX6	1
IVL	1
REG4	1
ACE	1
AP2A2	1
NEB	1
RINL	1
ATP5I	1
ATP5H	1
HFE	1
GNAI3	1
ATP5D	1
GPR146	1
ZNF213	1
GPR143	1
EPPIN-WFDC6	1
AFMID	1
GPR149	1
F8A1	1
TRAK2	1
CITED4	1
DAGLB	1
PFDN6	1
TOP1MT	1
GAGE12I	1
DTNB	1
NFKBID	1
DTNA	1
PRB1	1
PRB2	1
PRB3	1
PRB4	1
GAGE12F	1
LOC729176	1
HIRA	1
MIR191	1
RIN3	1
RIN2	1
PDE4DIP	1
RPS11	1
RPS10	1
RPS15	1
RPS14	1
CLPS	1
LATS1	1
FOXD2-AS1	1
LOC100507003	1
CLPB	1
PUSL1	1
SRCIN1	1
C2orf27A	1
CRABP2	1
C2orf27B	1
SLC9A3R2	1
C7orf76	1
PLCXD1	1
ZNF415	1
ZNF414	1
ZNF410	1
GLIPR2	1
MAZ	1
SSSCA1	1
MCOLN1	1
RASA1	1
RASA2	1
ACTN3	1
PTPRU	1
PTPRT	1
PTPRS	1
CLP1	1
PRAMEF8	1
PTPRF	1
TUFM	1
PTPRA	1
PLAC8	1
PVRIG	1
PTPRJ	1
CPD	1
MIR4263	1
CPQ	1
MIR4265	1
GAPVD1	1
N6AMT1	1
SLC5A11	1
BANK1	1
DOC2A	1
LOC729737	1
PWRN2	1
TAF1B	1
GPR151	1
RRP7A	1
RPGRIP1	1
ABLIM1	1
ABLIM3	1
LINC00630	1
UBXN7	1
LINC00636	1
LINC00634	1
LINC00635	1
LOC284009	1
RMRP	1
LOC284551	1
HMGN5	1
LOC541473	1
EFTUD2	1
EFTUD1	1
MAP1LC3A	1
CPPED1	1
ERVV-1	1
GGTLC2	1
BRCC3	1
SNORD115-20	1
SNORD115-22	1
GDI2	1
GDI1	1
CBY3	1
ERLIN2	1
SBSN	1
APITD1	1
KRT17	1
KRT15	1
KRT13	1
WDR33	1
IL15RA	1
KRT19	1
KRT18	1
FGF9	1
GIGYF2	1
NBPF4	1
NBPF3	1
TLE6	1
NBPF1	1
SPTA1	1
LINC00852	1
NUDT16L1	1
PLP1	1
PLP2	1
ZFP69B	1
PROB1	1
CRYZL1	1
LOC100270804	1
SERF2	1
LOC254896	1
PCDHB11	1
TM9SF3	1
LOC100129361	1
C10orf12	1
MIR129-1	1
SYNJ2-IT1	1
NAT6	1
FAIM2	1
FAIM3	1
MEPCE	1
CEND1	1
CCBL1	1
CCBL2	1
KCNC4	1
TMEM259	1
KCNC3	1
TMEM256	1
TMEM254	1
PGM5P2	1
KIAA2026	1
GXYLT1	1
CPSF7	1
CPSF2	1
CDK8	1
LOC257358	1
IFT81	1
APOBR	1
SIPA1L1	1
TTLL5	1
LTBP4	1
ARIH2	1
LTBP1	1
SUFU	1
APC2	1
LRWD1	1
SLC35F2	1
MBD5	1
MBD6	1
LMAN1L	1
CMTM6	1
CMTM7	1
CMTM5	1
COL11A2	1
LOC100132741	1
TSPAN14	1
TSPAN16	1
REXO4	1
SLC25A19	1
SLC25A17	1
SLC25A15	1
SLC25A12	1
CHRFAM7A	1
LOC100133161	1
LOC645249	1
CCDC17	1
FOXF1	1
NDUFA12	1
TMUB1	1
MIR3908	1
MIR3907	1
DYNLRB2	1
KIAA1644	1
CDHR2	1
SYNCRIP	1
MIR518B	1
ZNF280C	1
ZNF280B	1
ZNF280A	1
MIR518D	1
VIT	1
HSD17B7	1
ALG8	1
PDXK	1
STAR	1
ALG1	1
TTLL6	1
PDZD7	1
LTBP2	1
TTLL3	1
CCNE2	1
INSL6	1
INSL3	1
RAB11A	1
FIG4	1
RAB11B	1
GCC1	1
CLDN3	1
CLDN4	1
CLDN7	1
RASGEF1C	1
RASGEF1A	1
SMYD4	1
SMYD5	1
SMYD2	1
RTN3	1
ZNF268	1
C6orf48	1
IRF7	1
IRF6	1
IRF4	1
IRF8	1
C6orf47	1
NADKD1	1
LY75	1
SNX29	1
SNX22	1
LINC00282	1
CLK2	1
RUNDC1	1
GPER	1
ONECUT1	1
TECR	1
PANX1	1
PANX3	1
LOC100129083	1
MRPL20	1
ZBTB12	1
ZBTB17	1
ZBTB14	1
MIR205	1
RCOR1	1
ADAP1	1
PDZD2	1
C1orf159	1
MTO1	1
DDX19A	1
DDX19B	1
LINC00462	1
LINC00461	1
KLHL11	1
ACVR2B	1
KLHL17	1
KLHL18	1
DAB2IP	1
MIR100HG	1
SPATA32	1
TRIM69	1
MTOR	1
TRIM62	1
UNK	1
TRIM65	1
TRIM67	1
OMG	1
ITK	1
WFDC6	1
C2orf61	1
SNORA81	1
CNBD2	1
C2orf66	1
C7orf61	1
IGIP	1
ELN	1
HIP1	1
SNHG15	1
ARAP3	1
