0,1.0,4.0,21.0,116.0,185.0,186.0,255.0,289.0,290.0,292.0,294.0,297.0,301.0,307.0,311.0,322.0,329.0,369.0,380.0,400.0
41336,0.006357186,0.011647479,0.007189935,0.011615973,0.009672821,0.010222574,0.011154602,0.010017891,0.0101631,0.009815784,0.010573154,0.010308014,0.010146776,0.010146189,0.010901236,0.010550321,0.010303079,0.010512849,0.010505881,0.010558649
